snp.dists.0.8.2,variable,value,same_source
SBV116,SBV322,8,1
SBV117,SBV322,4,1
SBV118,SBV322,3,1
SBV119,SBV322,6,1
SBV121,SBV322,4,1
SBV122,SBV322,5,1
SBV123,SBV322,4,1
SBV124,SBV322,4,1
SBV125,SBV322,4,0
SBV127,SBV322,6,0
SBV128,SBV322,4,0
SBV130,SBV322,4,0
SBV132,SBV322,5,0
SBV133,SBV322,6,0
SBV134,SBV322,4,0
SBV135,SBV322,5,1
SBV136,SBV322,5,1
SBV138,SBV322,5,0
SBV139,SBV322,5,0
SBV140,SBV322,2,0
SBV141,SBV322,4,0
SBV142,SBV322,5,0
SBV143,SBV322,2,0
SBV144,SBV322,6,0
SBV145,SBV322,4,1
SBV146,SBV322,5,0
SBV147,SBV322,8,0
SBV148,SBV322,4,0
SBV150,SBV322,2,0
SBV151,SBV322,6,0
SBV152,SBV322,5,0
SBV153,SBV322,5,0
SBV156,SBV322,6,1
SBV157,SBV322,6,1
SBV158,SBV322,3,1
SBV159,SBV322,6,1
SBV160,SBV322,7,1
SBV161,SBV322,9,1
SBV162,SBV322,4,1
SBV163,SBV322,5,1
SBV164,SBV322,4,1
SBV165,SBV322,8,1
SBV166,SBV322,4,1
SBV167,SBV322,4,1
SBV168,SBV322,4,1
SBV169,SBV322,5,1
SBV170,SBV322,10,1
SBV171,SBV322,2,1
SBV172,SBV322,3,0
SBV173,SBV322,2,0
SBV174,SBV322,3,0
SBV175,SBV322,2,0
SBV176,SBV322,9,1
SBV218,SBV322,6,0
SBV234,SBV322,5,0
SBV235,SBV322,3,0
SBV240,SBV322,7,0
SBV257,SBV322,6,0
SBV269,SBV322,8,0
SBV270,SBV322,10,0
SBV271,SBV322,7,0
SBV272,SBV322,4,0
SBV273,SBV322,10,0
SBV274,SBV322,13,0
SBV275,SBV322,12,0
SBV276,SBV322,13,0
SBV277,SBV322,11,0
SBV278,SBV322,6,0
SBV279,SBV322,4,0
SBV280,SBV322,4,0
SBV281,SBV322,5,0
SBV282,SBV322,8,0
SBV283,SBV322,6,0
SBV284,SBV322,10,1
SBV285,SBV322,6,0
SBV286,SBV322,10,0
SBV287,SBV322,7,0
SBV288,SBV322,8,0
SBV289,SBV322,10,0
SBV290,SBV322,9,1
SBV291,SBV322,5,0
SBV292,SBV322,10,0
SBV293,SBV322,6,1
SBV294,SBV322,7,1
SBV295,SBV322,11,1
SBV296,SBV322,5,1
SBV297,SBV322,2,1
SBV298,SBV322,6,1
SBV299,SBV322,7,1
SBV300,SBV322,8,1
SBV301,SBV322,10,1
SBV302,SBV322,7,1
SBV305,SBV322,13,1
SBV306,SBV322,11,1
SBV307,SBV322,11,0
SBV308,SBV322,7,0
SBV310,SBV322,11,0
SBV311,SBV322,9,0
SBV312,SBV322,9,0
SBV313,SBV322,75,1
SBV314,SBV322,6,0
SBV315,SBV322,7,0
SBV316,SBV322,14,0
SBV317,SBV322,9,0
SBV318,SBV322,7,1
SBV319,SBV322,13,1
SBV320,SBV322,8,0
SBV321,SBV322,7,0
SBV322,SBV322,0,0
SBV323,SBV322,7,0
SBV324,SBV322,7,0
SBV325,SBV322,8,0
SBV326,SBV322,10,0
SBV327,SBV322,8,0
SBV328,SBV322,6,0
SBV329,SBV322,9,0
SBV330,SBV322,8,0
SBV331,SBV322,12,0
SBV332,SBV322,2,0
SBV333,SBV322,5,1
SBV334,SBV322,11,0
SBV335,SBV322,8,0
SBV336,SBV322,6,0
SBV337,SBV322,2,0
SBV338,SBV322,12,1
SBV339,SBV322,10,1
SBV340,SBV322,10,1
SBV341,SBV322,13,1
SBV343,SBV322,13,0
SBV344,SBV322,8,1
SBV345,SBV322,4,1
SBV347,SBV322,5,1
SBV348,SBV322,6,1
SBV349,SBV322,5,1
SBV350,SBV322,10,1
SBV351,SBV322,9,1
SBV352,SBV322,12,1
SBV353,SBV322,8,0
SBV354,SBV322,8,0
SBV355,SBV322,5,1
SBV356,SBV322,5,1
SBV357,SBV322,9,0
SBV358,SBV322,8,0
SBV359,SBV322,8,0
SBV361,SBV322,4,0
SBV362,SBV322,9,0
SBV363,SBV322,13,0
SBV364,SBV322,12,1
SBV365,SBV322,9,0
SBV366,SBV322,9,0
SBV367,SBV322,10,1
SBV368,SBV322,13,0
SBV369,SBV322,8,0
SBV370,SBV322,12,1
SBV371,SBV322,10,0
SBV372,SBV322,9,1
SBV373,SBV322,7,0
SBV374,SBV322,15,1
SBV375,SBV322,5,0
SBV376,SBV322,12,0
SBV005,SBV323,41,1
SBV007,SBV323,8,0
SBV010,SBV323,66,1
SBV011,SBV323,88,1
SBV019,SBV323,73,0
SBV021,SBV323,72,1
SBV022,SBV323,19,1
SBV023,SBV323,5,0
SBV024,SBV323,73,1
SBV025,SBV323,9,0
SBV027,SBV323,7,1
SBV029,SBV323,77,0
SBV030,SBV323,10,1
SBV032,SBV323,77,1
SBV033,SBV323,9,1
SBV035,SBV323,7,1
SBV036,SBV323,7,1
SBV037,SBV323,9,1
SBV038,SBV323,10,1
SBV039,SBV323,8,1
SBV041,SBV323,6,1
SBV042,SBV323,7,1
SBV043,SBV323,7,0
SBV044,SBV323,7,0
SBV045,SBV323,5,0
SBV046,SBV323,6,0
SBV047,SBV323,5,0
SBV048,SBV323,5,0
SBV049,SBV323,5,0
SBV050,SBV323,7,0
SBV051,SBV323,5,0
SBV052,SBV323,7,0
SBV053,SBV323,9,1
SBV054,SBV323,9,0
SBV055,SBV323,7,0
SBV056,SBV323,8,0
SBV057,SBV323,6,1
SBV058,SBV323,9,0
SBV059,SBV323,5,0
SBV060,SBV323,10,0
SBV061,SBV323,8,0
SBV062,SBV323,9,0
SBV063,SBV323,6,1
SBV064,SBV323,8,0
SBV067,SBV323,7,0
SBV068,SBV323,9,0
SBV069,SBV323,6,0
SBV070,SBV323,9,0
SBV071,SBV323,5,0
SBV072,SBV323,14,1
SBV075,SBV323,6,1
SBV076,SBV323,5,1
SBV077,SBV323,6,1
SBV078,SBV323,9,1
SBV079,SBV323,6,1
SBV080,SBV323,9,1
SBV081,SBV323,5,1
SBV082,SBV323,6,1
SBV083,SBV323,5,1
SBV084,SBV323,5,0
SBV087,SBV323,6,1
SBV088,SBV323,10,0
SBV089,SBV323,7,0
SBV090,SBV323,8,0
SBV091,SBV323,10,0
SBV092,SBV323,9,0
SBV093,SBV323,8,1
SBV094,SBV323,7,0
SBV095,SBV323,7,0
SBV096,SBV323,5,0
SBV097,SBV323,5,0
SBV098,SBV323,5,0
SBV099,SBV323,8,0
SBV100,SBV323,6,0
SBV101,SBV323,6,0
SBV102,SBV323,12,0
SBV103,SBV323,10,0
SBV104,SBV323,7,0
SBV105,SBV323,8,0
SBV106,SBV323,6,0
SBV107,SBV323,11,0
SBV108,SBV323,6,0
SBV109,SBV323,10,0
SBV110,SBV323,10,0
SBV111,SBV323,7,0
SBV112,SBV323,5,0
SBV113,SBV323,9,1
SBV114,SBV323,6,1
SBV115,SBV323,6,1
SBV116,SBV323,11,1
SBV117,SBV323,7,1
SBV118,SBV323,6,1
SBV119,SBV323,9,1
SBV121,SBV323,7,1
SBV122,SBV323,8,1
SBV123,SBV323,7,1
SBV124,SBV323,7,1
SBV125,SBV323,7,0
SBV127,SBV323,9,0
SBV128,SBV323,7,0
SBV130,SBV323,7,0
SBV132,SBV323,8,0
SBV133,SBV323,9,0
SBV134,SBV323,7,0
SBV135,SBV323,8,1
SBV136,SBV323,8,1
SBV138,SBV323,8,0
SBV139,SBV323,8,0
SBV140,SBV323,5,0
SBV141,SBV323,7,0
SBV142,SBV323,8,0
SBV143,SBV323,5,0
SBV144,SBV323,9,0
SBV145,SBV323,7,1
SBV146,SBV323,8,0
SBV147,SBV323,11,0
SBV148,SBV323,7,0
SBV150,SBV323,5,0
SBV151,SBV323,9,0
SBV152,SBV323,8,0
SBV153,SBV323,8,0
SBV156,SBV323,9,1
SBV157,SBV323,9,1
SBV158,SBV323,6,1
SBV159,SBV323,9,1
SBV160,SBV323,10,1
SBV161,SBV323,12,1
SBV162,SBV323,7,1
SBV163,SBV323,8,1
SBV164,SBV323,7,1
SBV165,SBV323,11,1
SBV166,SBV323,7,1
SBV167,SBV323,7,1
SBV168,SBV323,7,1
SBV169,SBV323,8,1
SBV170,SBV323,13,1
SBV171,SBV323,5,1
SBV172,SBV323,6,0
SBV173,SBV323,5,0
SBV174,SBV323,6,0
SBV175,SBV323,5,0
SBV176,SBV323,12,1
SBV218,SBV323,9,0
SBV234,SBV323,8,0
SBV235,SBV323,6,0
SBV240,SBV323,10,0
SBV257,SBV323,9,0
SBV269,SBV323,11,0
SBV270,SBV323,13,0
SBV271,SBV323,10,0
SBV272,SBV323,7,0
SBV273,SBV323,13,0
SBV274,SBV323,16,0
SBV275,SBV323,15,0
SBV276,SBV323,16,0
SBV277,SBV323,14,0
SBV278,SBV323,9,0
SBV279,SBV323,7,0
SBV280,SBV323,7,0
SBV281,SBV323,8,0
SBV282,SBV323,11,0
SBV283,SBV323,9,0
SBV284,SBV323,13,1
SBV285,SBV323,9,0
SBV286,SBV323,13,0
SBV287,SBV323,10,0
SBV288,SBV323,11,0
SBV289,SBV323,13,0
SBV290,SBV323,12,1
SBV291,SBV323,8,0
SBV292,SBV323,13,0
SBV293,SBV323,9,1
SBV294,SBV323,10,1
SBV295,SBV323,14,1
SBV296,SBV323,8,1
SBV297,SBV323,5,1
SBV298,SBV323,9,1
SBV299,SBV323,10,1
SBV300,SBV323,11,1
SBV301,SBV323,13,1
SBV302,SBV323,10,1
SBV305,SBV323,16,1
SBV306,SBV323,14,1
SBV307,SBV323,14,0
SBV308,SBV323,10,0
SBV310,SBV323,14,0
SBV311,SBV323,12,0
SBV312,SBV323,12,0
SBV313,SBV323,78,1
SBV314,SBV323,9,0
SBV315,SBV323,10,0
SBV316,SBV323,17,0
SBV317,SBV323,6,0
SBV318,SBV323,10,1
SBV319,SBV323,16,1
SBV320,SBV323,11,0
SBV321,SBV323,10,0
SBV322,SBV323,7,0
SBV323,SBV323,0,0
SBV324,SBV323,10,0
SBV325,SBV323,11,0
SBV326,SBV323,13,0
SBV327,SBV323,11,0
SBV328,SBV323,9,0
SBV329,SBV323,12,0
SBV330,SBV323,11,0
SBV331,SBV323,15,0
SBV332,SBV323,5,0
SBV333,SBV323,8,1
SBV334,SBV323,14,0
SBV335,SBV323,11,0
SBV336,SBV323,9,0
SBV337,SBV323,5,0
SBV338,SBV323,15,1
SBV339,SBV323,13,1
SBV340,SBV323,13,1
SBV341,SBV323,16,1
SBV343,SBV323,16,0
SBV344,SBV323,11,1
SBV345,SBV323,7,1
SBV347,SBV323,2,1
SBV348,SBV323,9,1
SBV349,SBV323,8,1
SBV350,SBV323,13,1
SBV351,SBV323,12,1
SBV352,SBV323,15,1
SBV353,SBV323,11,0
SBV354,SBV323,11,0
SBV355,SBV323,8,1
SBV356,SBV323,4,1
SBV357,SBV323,12,0
SBV358,SBV323,11,0
SBV359,SBV323,7,0
SBV361,SBV323,7,0
SBV362,SBV323,12,0
SBV363,SBV323,16,0
SBV364,SBV323,15,1
SBV365,SBV323,12,0
SBV366,SBV323,6,0
SBV367,SBV323,7,1
SBV368,SBV323,16,0
SBV369,SBV323,11,0
SBV370,SBV323,15,1
SBV371,SBV323,13,0
SBV372,SBV323,12,1
SBV373,SBV323,10,0
SBV374,SBV323,18,1
SBV375,SBV323,8,0
SBV376,SBV323,15,0
SBV005,SBV324,41,1
SBV007,SBV324,8,0
SBV010,SBV324,66,1
SBV011,SBV324,88,1
SBV019,SBV324,73,0
SBV021,SBV324,72,1
SBV022,SBV324,19,1
SBV023,SBV324,5,0
SBV024,SBV324,73,1
SBV025,SBV324,9,0
SBV027,SBV324,7,1
SBV029,SBV324,77,0
SBV030,SBV324,10,1
SBV032,SBV324,77,1
SBV033,SBV324,9,1
SBV035,SBV324,7,1
SBV036,SBV324,7,1
SBV037,SBV324,9,1
SBV038,SBV324,10,1
SBV039,SBV324,8,1
SBV041,SBV324,6,1
SBV042,SBV324,7,1
SBV043,SBV324,7,0
SBV044,SBV324,7,0
SBV045,SBV324,5,0
SBV046,SBV324,6,0
SBV047,SBV324,5,0
SBV048,SBV324,5,0
SBV049,SBV324,5,0
SBV050,SBV324,7,0
SBV051,SBV324,5,0
SBV052,SBV324,7,0
SBV053,SBV324,9,1
SBV054,SBV324,9,0
SBV055,SBV324,7,0
SBV056,SBV324,8,0
SBV057,SBV324,6,1
SBV058,SBV324,9,0
SBV059,SBV324,5,0
SBV060,SBV324,10,0
SBV061,SBV324,8,0
SBV062,SBV324,9,0
SBV063,SBV324,6,1
SBV064,SBV324,8,0
SBV067,SBV324,7,0
SBV068,SBV324,9,0
SBV069,SBV324,4,0
SBV070,SBV324,9,0
SBV071,SBV324,5,0
SBV072,SBV324,14,1
SBV075,SBV324,6,1
SBV076,SBV324,5,1
SBV077,SBV324,6,1
SBV078,SBV324,9,1
SBV079,SBV324,4,1
SBV080,SBV324,9,1
SBV081,SBV324,5,1
SBV082,SBV324,4,1
SBV083,SBV324,5,1
SBV084,SBV324,5,0
SBV087,SBV324,6,1
SBV088,SBV324,10,0
SBV089,SBV324,7,0
SBV090,SBV324,8,0
SBV091,SBV324,10,0
SBV092,SBV324,9,0
SBV093,SBV324,8,1
SBV094,SBV324,7,0
SBV095,SBV324,7,0
SBV096,SBV324,5,0
SBV097,SBV324,5,0
SBV098,SBV324,5,0
SBV099,SBV324,8,0
SBV100,SBV324,6,0
SBV101,SBV324,4,0
SBV102,SBV324,12,0
SBV103,SBV324,10,0
SBV104,SBV324,7,0
SBV105,SBV324,6,0
SBV106,SBV324,4,0
SBV107,SBV324,11,0
SBV108,SBV324,4,0
SBV109,SBV324,8,0
SBV110,SBV324,10,0
SBV111,SBV324,5,0
SBV112,SBV324,5,0
SBV113,SBV324,9,1
SBV114,SBV324,6,1
SBV115,SBV324,6,1
SBV116,SBV324,11,1
SBV117,SBV324,5,1
SBV118,SBV324,6,1
SBV119,SBV324,9,1
SBV121,SBV324,5,1
SBV122,SBV324,6,1
SBV123,SBV324,5,1
SBV124,SBV324,5,1
SBV125,SBV324,5,0
SBV127,SBV324,9,0
SBV128,SBV324,5,0
SBV130,SBV324,5,0
SBV132,SBV324,8,0
SBV133,SBV324,7,0
SBV134,SBV324,7,0
SBV135,SBV324,8,1
SBV136,SBV324,6,1
SBV138,SBV324,6,0
SBV139,SBV324,8,0
SBV140,SBV324,5,0
SBV141,SBV324,7,0
SBV142,SBV324,8,0
SBV143,SBV324,5,0
SBV144,SBV324,9,0
SBV145,SBV324,7,1
SBV146,SBV324,6,0
SBV147,SBV324,11,0
SBV148,SBV324,5,0
SBV150,SBV324,5,0
SBV151,SBV324,9,0
SBV152,SBV324,8,0
SBV153,SBV324,6,0
SBV156,SBV324,9,1
SBV157,SBV324,9,1
SBV158,SBV324,6,1
SBV159,SBV324,9,1
SBV160,SBV324,6,1
SBV161,SBV324,12,1
SBV162,SBV324,7,1
SBV163,SBV324,4,1
SBV164,SBV324,7,1
SBV165,SBV324,11,1
SBV166,SBV324,5,1
SBV167,SBV324,5,1
SBV168,SBV324,5,1
SBV169,SBV324,8,1
SBV170,SBV324,13,1
SBV171,SBV324,5,1
SBV172,SBV324,6,0
SBV173,SBV324,5,0
SBV174,SBV324,6,0
SBV175,SBV324,5,0
SBV176,SBV324,12,1
SBV218,SBV324,9,0
SBV234,SBV324,8,0
SBV235,SBV324,6,0
SBV240,SBV324,8,0
SBV257,SBV324,7,0
SBV269,SBV324,11,0
SBV270,SBV324,13,0
SBV271,SBV324,10,0
SBV272,SBV324,7,0
SBV273,SBV324,13,0
SBV274,SBV324,16,0
SBV275,SBV324,15,0
SBV276,SBV324,16,0
SBV277,SBV324,14,0
SBV278,SBV324,7,0
SBV279,SBV324,3,0
SBV280,SBV324,5,0
SBV281,SBV324,8,0
SBV282,SBV324,11,0
SBV283,SBV324,9,0
SBV284,SBV324,13,1
SBV285,SBV324,7,0
SBV286,SBV324,13,0
SBV287,SBV324,8,0
SBV288,SBV324,11,0
SBV289,SBV324,13,0
SBV290,SBV324,12,1
SBV291,SBV324,8,0
SBV292,SBV324,13,0
SBV293,SBV324,7,1
SBV294,SBV324,8,1
SBV295,SBV324,14,1
SBV296,SBV324,6,1
SBV297,SBV324,5,1
SBV298,SBV324,9,1
SBV299,SBV324,8,1
SBV300,SBV324,9,1
SBV301,SBV324,13,1
SBV302,SBV324,10,1
SBV305,SBV324,16,1
SBV306,SBV324,14,1
SBV307,SBV324,14,0
SBV308,SBV324,8,0
SBV310,SBV324,14,0
SBV311,SBV324,12,0
SBV312,SBV324,12,0
SBV313,SBV324,78,1
SBV314,SBV324,9,0
SBV315,SBV324,10,0
SBV316,SBV324,17,0
SBV317,SBV324,12,0
SBV318,SBV324,10,1
SBV319,SBV324,16,1
SBV320,SBV324,11,0
SBV321,SBV324,8,0
SBV322,SBV324,7,0
SBV323,SBV324,10,0
SBV324,SBV324,0,0
SBV325,SBV324,11,0
SBV326,SBV324,11,0
SBV327,SBV324,11,0
SBV328,SBV324,9,0
SBV329,SBV324,8,0
SBV330,SBV324,11,0
SBV331,SBV324,15,0
SBV332,SBV324,5,0
SBV333,SBV324,8,1
SBV334,SBV324,14,0
SBV335,SBV324,11,0
SBV336,SBV324,9,0
SBV337,SBV324,5,0
SBV338,SBV324,15,1
SBV339,SBV324,13,1
SBV340,SBV324,13,1
SBV341,SBV324,16,1
SBV343,SBV324,16,0
SBV344,SBV324,9,1
SBV345,SBV324,3,1
SBV347,SBV324,8,1
SBV348,SBV324,7,1
SBV349,SBV324,8,1
SBV350,SBV324,13,1
SBV351,SBV324,12,1
SBV352,SBV324,15,1
SBV353,SBV324,9,0
SBV354,SBV324,11,0
SBV355,SBV324,4,1
SBV356,SBV324,8,1
SBV357,SBV324,8,0
SBV358,SBV324,11,0
SBV359,SBV324,11,0
SBV361,SBV324,3,0
SBV362,SBV324,10,0
SBV363,SBV324,16,0
SBV364,SBV324,15,1
SBV365,SBV324,8,0
SBV366,SBV324,12,0
SBV367,SBV324,13,1
SBV368,SBV324,16,0
SBV369,SBV324,9,0
SBV370,SBV324,15,1
SBV371,SBV324,13,0
SBV372,SBV324,10,1
SBV373,SBV324,10,0
SBV374,SBV324,18,1
SBV375,SBV324,6,0
SBV376,SBV324,15,0
SBV005,SBV325,38,1
SBV007,SBV325,7,0
SBV010,SBV325,63,1
SBV011,SBV325,85,1
SBV019,SBV325,70,0
SBV021,SBV325,69,1
SBV022,SBV325,16,1
SBV023,SBV325,6,0
SBV024,SBV325,70,1
SBV025,SBV325,6,0
SBV027,SBV325,4,1
SBV029,SBV325,74,0
SBV030,SBV325,7,1
SBV032,SBV325,74,1
SBV033,SBV325,6,1
SBV035,SBV325,6,1
SBV036,SBV325,6,1
SBV037,SBV325,6,1
SBV038,SBV325,9,1
SBV039,SBV325,9,1
SBV041,SBV325,7,1
SBV042,SBV325,6,1
SBV043,SBV325,8,0
SBV044,SBV325,8,0
SBV045,SBV325,6,0
SBV046,SBV325,7,0
SBV047,SBV325,6,0
SBV048,SBV325,6,0
SBV049,SBV325,6,0
SBV050,SBV325,8,0
SBV051,SBV325,6,0
SBV052,SBV325,8,0
SBV053,SBV325,6,1
SBV054,SBV325,8,0
SBV055,SBV325,8,0
SBV056,SBV325,7,0
SBV057,SBV325,5,1
SBV058,SBV325,8,0
SBV059,SBV325,6,0
SBV060,SBV325,7,0
SBV061,SBV325,7,0
SBV062,SBV325,8,0
SBV063,SBV325,7,1
SBV064,SBV325,7,0
SBV067,SBV325,8,0
SBV068,SBV325,8,0
SBV069,SBV325,7,0
SBV070,SBV325,8,0
SBV071,SBV325,6,0
SBV072,SBV325,11,1
SBV075,SBV325,7,1
SBV076,SBV325,6,1
SBV077,SBV325,7,1
SBV078,SBV325,8,1
SBV079,SBV325,7,1
SBV080,SBV325,8,1
SBV081,SBV325,6,1
SBV082,SBV325,7,1
SBV083,SBV325,6,1
SBV084,SBV325,6,0
SBV087,SBV325,7,1
SBV088,SBV325,9,0
SBV089,SBV325,8,0
SBV090,SBV325,3,0
SBV091,SBV325,9,0
SBV092,SBV325,4,0
SBV093,SBV325,7,1
SBV094,SBV325,8,0
SBV095,SBV325,8,0
SBV096,SBV325,6,0
SBV097,SBV325,6,0
SBV098,SBV325,6,0
SBV099,SBV325,3,0
SBV100,SBV325,7,0
SBV101,SBV325,7,0
SBV102,SBV325,11,0
SBV103,SBV325,9,0
SBV104,SBV325,6,0
SBV105,SBV325,9,0
SBV106,SBV325,7,0
SBV107,SBV325,10,0
SBV108,SBV325,7,0
SBV109,SBV325,11,0
SBV110,SBV325,9,0
SBV111,SBV325,8,0
SBV112,SBV325,6,0
SBV113,SBV325,10,1
SBV114,SBV325,7,1
SBV115,SBV325,7,1
SBV116,SBV325,10,1
SBV117,SBV325,8,1
SBV118,SBV325,7,1
SBV119,SBV325,8,1
SBV121,SBV325,8,1
SBV122,SBV325,9,1
SBV123,SBV325,8,1
SBV124,SBV325,8,1
SBV125,SBV325,8,0
SBV127,SBV325,8,0
SBV128,SBV325,8,0
SBV130,SBV325,8,0
SBV132,SBV325,9,0
SBV133,SBV325,10,0
SBV134,SBV325,8,0
SBV135,SBV325,3,1
SBV136,SBV325,9,1
SBV138,SBV325,9,0
SBV139,SBV325,9,0
SBV140,SBV325,6,0
SBV141,SBV325,8,0
SBV142,SBV325,9,0
SBV143,SBV325,6,0
SBV144,SBV325,10,0
SBV145,SBV325,8,1
SBV146,SBV325,9,0
SBV147,SBV325,10,0
SBV148,SBV325,8,0
SBV150,SBV325,6,0
SBV151,SBV325,8,0
SBV152,SBV325,9,0
SBV153,SBV325,9,0
SBV156,SBV325,10,1
SBV157,SBV325,10,1
SBV158,SBV325,7,1
SBV159,SBV325,10,1
SBV160,SBV325,11,1
SBV161,SBV325,11,1
SBV162,SBV325,8,1
SBV163,SBV325,9,1
SBV164,SBV325,8,1
SBV165,SBV325,10,1
SBV166,SBV325,8,1
SBV167,SBV325,8,1
SBV168,SBV325,8,1
SBV169,SBV325,9,1
SBV170,SBV325,12,1
SBV171,SBV325,6,1
SBV172,SBV325,7,0
SBV173,SBV325,6,0
SBV174,SBV325,7,0
SBV175,SBV325,6,0
SBV176,SBV325,11,1
SBV218,SBV325,4,0
SBV234,SBV325,9,0
SBV235,SBV325,7,0
SBV240,SBV325,11,0
SBV257,SBV325,10,0
SBV269,SBV325,10,0
SBV270,SBV325,6,0
SBV271,SBV325,5,0
SBV272,SBV325,8,0
SBV273,SBV325,6,0
SBV274,SBV325,9,0
SBV275,SBV325,8,0
SBV276,SBV325,9,0
SBV277,SBV325,13,0
SBV278,SBV325,10,0
SBV279,SBV325,8,0
SBV280,SBV325,8,0
SBV281,SBV325,9,0
SBV282,SBV325,12,0
SBV283,SBV325,10,0
SBV284,SBV325,6,1
SBV285,SBV325,10,0
SBV286,SBV325,8,0
SBV287,SBV325,11,0
SBV288,SBV325,12,0
SBV289,SBV325,8,0
SBV290,SBV325,7,1
SBV291,SBV325,9,0
SBV292,SBV325,6,0
SBV293,SBV325,10,1
SBV294,SBV325,11,1
SBV295,SBV325,7,1
SBV296,SBV325,9,1
SBV297,SBV325,6,1
SBV298,SBV325,10,1
SBV299,SBV325,11,1
SBV300,SBV325,12,1
SBV301,SBV325,8,1
SBV302,SBV325,11,1
SBV305,SBV325,15,1
SBV306,SBV325,9,1
SBV307,SBV325,9,0
SBV308,SBV325,11,0
SBV310,SBV325,9,0
SBV311,SBV325,11,0
SBV312,SBV325,7,0
SBV313,SBV325,75,1
SBV314,SBV325,4,0
SBV315,SBV325,11,0
SBV316,SBV325,10,0
SBV317,SBV325,13,0
SBV318,SBV325,5,1
SBV319,SBV325,9,1
SBV320,SBV325,0,0
SBV321,SBV325,11,0
SBV322,SBV325,8,0
SBV323,SBV325,11,0
SBV324,SBV325,11,0
SBV325,SBV325,0,0
SBV326,SBV325,14,0
SBV327,SBV325,0,0
SBV328,SBV325,4,0
SBV329,SBV325,13,0
SBV330,SBV325,0,0
SBV331,SBV325,10,0
SBV332,SBV325,6,0
SBV333,SBV325,3,1
SBV334,SBV325,9,0
SBV335,SBV325,0,0
SBV336,SBV325,4,0
SBV337,SBV325,6,0
SBV338,SBV325,10,1
SBV339,SBV325,6,1
SBV340,SBV325,6,1
SBV341,SBV325,11,1
SBV343,SBV325,11,0
SBV344,SBV325,12,1
SBV345,SBV325,8,1
SBV347,SBV325,9,1
SBV348,SBV325,10,1
SBV349,SBV325,3,1
SBV350,SBV325,12,1
SBV351,SBV325,5,1
SBV352,SBV325,10,1
SBV353,SBV325,12,0
SBV354,SBV325,6,0
SBV355,SBV325,9,1
SBV356,SBV325,9,1
SBV357,SBV325,13,0
SBV358,SBV325,12,0
SBV359,SBV325,12,0
SBV361,SBV325,8,0
SBV362,SBV325,13,0
SBV363,SBV325,11,0
SBV364,SBV325,10,1
SBV365,SBV325,13,0
SBV366,SBV325,13,0
SBV367,SBV325,14,1
SBV368,SBV325,11,0
SBV369,SBV325,12,0
SBV370,SBV325,10,1
SBV371,SBV325,8,0
SBV372,SBV325,13,1
SBV373,SBV325,7,0
SBV374,SBV325,13,1
SBV375,SBV325,9,0
SBV376,SBV325,10,0
SBV005,SBV326,44,1
SBV007,SBV326,11,0
SBV010,SBV326,69,1
SBV011,SBV326,91,1
SBV019,SBV326,76,0
SBV021,SBV326,75,1
SBV022,SBV326,22,1
SBV023,SBV326,8,0
SBV024,SBV326,76,1
SBV025,SBV326,12,0
SBV027,SBV326,10,1
SBV029,SBV326,80,0
SBV030,SBV326,13,1
SBV032,SBV326,80,1
SBV033,SBV326,12,1
SBV035,SBV326,10,1
SBV036,SBV326,10,1
SBV037,SBV326,12,1
SBV038,SBV326,13,1
SBV039,SBV326,11,1
SBV041,SBV326,9,1
SBV042,SBV326,10,1
SBV043,SBV326,10,0
SBV044,SBV326,10,0
SBV045,SBV326,8,0
SBV046,SBV326,9,0
SBV047,SBV326,8,0
SBV048,SBV326,8,0
SBV049,SBV326,8,0
SBV050,SBV326,10,0
SBV051,SBV326,8,0
SBV052,SBV326,10,0
SBV053,SBV326,12,1
SBV054,SBV326,12,0
SBV055,SBV326,10,0
SBV056,SBV326,11,0
SBV057,SBV326,9,1
SBV058,SBV326,12,0
SBV059,SBV326,8,0
SBV060,SBV326,13,0
SBV061,SBV326,11,0
SBV062,SBV326,12,0
SBV063,SBV326,9,1
SBV064,SBV326,11,0
SBV067,SBV326,10,0
SBV068,SBV326,12,0
SBV069,SBV326,7,0
SBV070,SBV326,12,0
SBV071,SBV326,8,0
SBV072,SBV326,17,1
SBV075,SBV326,9,1
SBV076,SBV326,8,1
SBV077,SBV326,9,1
SBV078,SBV326,12,1
SBV079,SBV326,7,1
SBV080,SBV326,12,1
SBV081,SBV326,8,1
SBV082,SBV326,7,1
SBV083,SBV326,8,1
SBV084,SBV326,8,0
SBV087,SBV326,9,1
SBV088,SBV326,13,0
SBV089,SBV326,10,0
SBV090,SBV326,11,0
SBV091,SBV326,13,0
SBV092,SBV326,12,0
SBV093,SBV326,11,1
SBV094,SBV326,10,0
SBV095,SBV326,10,0
SBV096,SBV326,8,0
SBV097,SBV326,8,0
SBV098,SBV326,8,0
SBV099,SBV326,11,0
SBV100,SBV326,9,0
SBV101,SBV326,7,0
SBV102,SBV326,15,0
SBV103,SBV326,13,0
SBV104,SBV326,10,0
SBV105,SBV326,9,0
SBV106,SBV326,7,0
SBV107,SBV326,14,0
SBV108,SBV326,7,0
SBV109,SBV326,11,0
SBV110,SBV326,13,0
SBV111,SBV326,8,0
SBV112,SBV326,8,0
SBV113,SBV326,12,1
SBV114,SBV326,9,1
SBV115,SBV326,9,1
SBV116,SBV326,14,1
SBV117,SBV326,8,1
