snp-dists 0.8.2,SBV005,SBV007,SBV010,SBV011,SBV019,SBV021,SBV022,SBV023,SBV024,SBV025,SBV027,SBV029,SBV030,SBV032,SBV033,SBV035,SBV036,SBV037,SBV038,SBV039,SBV041,SBV042,SBV043,SBV044,SBV045,SBV046,SBV047,SBV048,SBV049,SBV050,SBV051,SBV052,SBV053,SBV054,SBV055,SBV056,SBV057,SBV058,SBV059,SBV060,SBV061,SBV062,SBV063,SBV064,SBV067,SBV068,SBV069,SBV070,SBV071,SBV072,SBV075,SBV076,SBV077,SBV078,SBV079,SBV080,SBV081,SBV082,SBV083,SBV084,SBV087,SBV088,SBV089,SBV090,SBV091,SBV092,SBV093,SBV094,SBV095,SBV096,SBV097,SBV098,SBV099,SBV100,SBV101,SBV102,SBV103,SBV104,SBV105,SBV106,SBV107,SBV108,SBV109,SBV110,SBV111,SBV112,SBV113,SBV114,SBV115,SBV116,SBV117,SBV118,SBV119,SBV121,SBV122,SBV123,SBV124,SBV125,SBV127,SBV128,SBV130,SBV132,SBV133,SBV134,SBV135,SBV136,SBV138,SBV139,SBV140,SBV141,SBV142,SBV143,SBV144,SBV145,SBV146,SBV147,SBV148,SBV150,SBV151,SBV152,SBV153,SBV156,SBV157,SBV158,SBV159,SBV160,SBV161,SBV162,SBV163,SBV164,SBV165,SBV166,SBV167,SBV168,SBV169,SBV170,SBV171,SBV172,SBV173,SBV174,SBV175,SBV176,SBV218,SBV234,SBV235,SBV240,SBV257,SBV269,SBV270,SBV271,SBV272,SBV273,SBV274,SBV275,SBV276,SBV277,SBV278,SBV279,SBV280,SBV281,SBV282,SBV283,SBV284,SBV285,SBV286,SBV287,SBV288,SBV289,SBV290,SBV291,SBV292,SBV293,SBV294,SBV295,SBV296,SBV297,SBV298,SBV299,SBV300,SBV301,SBV302,SBV305,SBV306,SBV307,SBV308,SBV310,SBV311,SBV312,SBV313,SBV314,SBV315,SBV316,SBV317,SBV318,SBV319,SBV320,SBV321,SBV322,SBV323,SBV324,SBV325,SBV326,SBV327,SBV328,SBV329,SBV330,SBV331,SBV332,SBV333,SBV334,SBV335,SBV336,SBV337,SBV338,SBV339,SBV340,SBV341,SBV343,SBV344,SBV345,SBV347,SBV348,SBV349,SBV350,SBV351,SBV352,SBV353,SBV354,SBV355,SBV356,SBV357,SBV358,SBV359,SBV361,SBV362,SBV363,SBV364,SBV365,SBV366,SBV367,SBV368,SBV369,SBV370,SBV371,SBV372,SBV373,SBV374,SBV375,SBV376
SBV294,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,4,9,5,14,6,5,6,9,4,9,5,4,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,4,12,10,7,6,4,11,4,6,10,5,5,9,6,6,11,3,6,9,3,4,5,3,5,9,5,5,8,5,7,8,6,6,8,5,7,8,5,9,7,6,11,3,5,9,8,6,9,9,6,9,8,12,7,6,7,11,5,3,3,8,13,5,6,5,6,5,12,9,8,6,8,5,11,13,10,7,13,16,15,16,14,7,5,3,8,11,9,13,3,13,6,11,13,12,8,13,5,0,14,4,5,9,0,7,13,10,16,14,14,0,14,12,12,78,9,10,17,12,10,16,11,8,7,10,8,11,11,11,9,10,11,15,5,8,14,11,9,5,15,13,13,16,16,1,5,8,7,8,13,12,15,7,11,6,8,10,11,11,5,8,16,15,10,12,13,16,7,15,13,8,10,18,4,15
SBV295,41,10,66,88,73,72,19,9,73,9,7,77,10,77,9,9,9,9,12,12,10,9,11,11,9,10,9,9,9,11,9,11,9,11,11,10,8,11,9,10,10,11,10,10,11,11,10,11,9,14,10,9,10,11,10,11,9,10,9,9,10,12,11,6,12,7,10,11,11,9,9,9,6,10,10,14,12,9,12,10,13,10,14,12,11,9,13,10,10,13,11,10,11,11,12,11,11,11,11,11,11,12,13,11,6,12,12,12,9,11,12,9,13,11,12,13,11,9,11,12,12,13,13,10,13,14,14,11,12,11,13,11,11,11,12,15,9,10,9,10,9,14,7,12,10,14,13,13,3,8,11,3,6,5,6,16,13,11,11,12,15,13,3,13,11,14,15,11,10,12,1,13,14,0,12,9,13,14,15,11,14,18,12,12,14,12,14,10,78,7,14,9,16,8,8,7,14,11,14,14,7,17,7,7,16,7,13,9,6,12,7,7,9,13,3,3,14,14,15,11,12,13,6,15,2,13,15,9,12,12,16,15,15,11,16,14,13,16,16,17,14,15,13,11,16,10,16,12,13
SBV296,39,6,64,86,71,70,17,3,71,7,5,75,8,75,7,5,5,7,8,6,4,5,5,5,3,4,3,3,3,5,3,5,7,7,5,6,4,7,3,8,6,7,4,6,5,7,2,7,3,12,4,3,4,7,2,7,3,2,3,3,4,8,5,6,8,7,6,5,5,3,3,3,6,4,2,10,8,5,4,2,9,2,4,8,3,3,7,4,4,9,1,4,7,1,2,3,1,3,7,3,3,6,3,5,6,4,4,6,3,5,6,3,7,5,4,9,1,3,7,6,4,7,7,4,7,6,10,5,4,5,9,3,1,1,6,11,3,4,3,4,3,10,7,6,4,6,3,9,11,8,5,11,14,13,14,12,5,3,1,6,9,7,11,3,11,4,9,11,10,6,11,3,4,12,0,3,7,4,5,11,8,14,12,12,4,12,10,10,76,7,8,15,10,8,14,9,6,5,8,6,9,9,9,7,8,9,13,3,6,12,9,7,3,13,11,11,14,14,5,3,6,5,6,11,10,13,3,9,4,6,8,9,9,3,4,14,13,8,10,11,14,3,13,11,6,8,16,2,13
SBV297,36,3,61,83,68,67,14,0,68,4,2,72,5,72,4,2,2,4,5,3,1,2,2,2,0,1,0,0,0,2,0,2,4,4,2,3,1,4,0,5,3,4,1,3,2,4,1,4,0,9,1,0,1,4,1,4,0,1,0,0,1,5,2,3,5,4,3,2,2,0,0,0,3,1,1,7,5,2,3,1,6,1,5,5,2,0,4,1,1,6,2,1,4,2,3,2,2,2,4,2,2,3,4,2,3,3,3,3,0,2,3,0,4,2,3,6,2,0,4,3,3,4,4,1,4,5,7,2,3,2,6,2,2,2,3,8,0,1,0,1,0,7,4,3,1,5,4,6,8,5,2,8,11,10,11,9,4,2,2,3,6,4,8,4,8,5,6,8,7,3,8,4,5,9,3,0,4,5,6,8,5,11,9,9,5,9,7,7,73,4,5,12,7,5,11,6,5,2,5,5,6,8,6,4,7,6,10,0,3,9,6,4,0,10,8,8,11,11,6,2,3,4,3,8,7,10,6,6,3,3,7,6,6,2,7,11,10,7,7,8,11,6,10,8,7,5,13,3,10
SBV298,40,7,65,87,72,71,18,4,72,8,6,76,9,76,8,6,6,8,9,7,5,6,6,6,4,5,4,4,4,6,4,6,8,8,6,7,5,8,4,9,7,8,5,7,6,8,5,8,4,13,5,4,5,8,5,8,4,5,4,4,5,9,6,7,9,8,7,6,6,4,4,4,7,5,5,11,9,6,7,5,10,5,9,9,6,4,8,5,5,10,6,5,8,6,7,6,6,6,8,6,6,7,8,6,7,7,7,7,4,6,7,4,8,6,7,10,6,4,8,7,7,8,8,5,8,9,11,6,7,6,10,6,6,6,7,12,4,5,4,5,4,11,8,7,5,9,8,10,12,9,4,12,15,14,15,13,8,6,6,7,10,8,12,8,12,9,10,12,11,7,12,8,9,13,7,4,0,9,10,12,9,15,13,13,9,13,11,11,77,8,9,16,11,9,15,10,9,6,9,9,10,12,10,8,11,10,14,4,7,13,10,8,4,14,12,12,15,15,10,6,7,8,7,12,11,14,10,10,7,7,11,10,10,6,11,15,14,11,11,12,15,10,14,12,11,9,17,7,14
SBV299,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,4,9,5,14,6,5,6,9,4,9,5,4,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,4,12,10,7,6,4,11,4,6,10,5,5,9,6,6,11,3,6,9,3,4,5,3,5,9,5,5,8,5,7,8,6,6,8,5,7,8,5,9,7,6,11,3,5,9,8,6,9,9,6,9,8,12,7,6,7,11,5,3,3,8,13,5,6,5,6,5,12,9,8,6,8,5,11,13,10,7,13,16,15,16,14,7,5,3,8,11,9,13,3,13,6,11,13,12,8,13,5,0,14,4,5,9,0,7,13,10,16,14,14,0,14,12,12,78,9,10,17,12,10,16,11,8,7,10,8,11,11,11,9,10,11,15,5,8,14,11,9,5,15,13,13,16,16,1,5,8,7,8,13,12,15,7,11,6,8,10,11,11,5,8,16,15,10,12,13,16,7,15,13,8,10,18,4,15
SBV300,42,9,67,89,74,73,20,6,74,10,8,78,11,78,10,8,8,10,11,9,7,8,8,8,6,7,6,6,6,8,6,8,10,10,8,9,7,10,6,11,9,10,7,9,8,10,5,10,6,15,7,6,7,10,5,10,6,5,6,6,7,11,8,9,11,10,9,8,8,6,6,6,9,7,5,13,11,8,7,5,12,5,3,11,6,6,10,7,7,12,4,7,10,4,5,6,4,6,10,6,6,9,6,8,9,7,7,9,6,8,9,6,10,8,7,12,4,6,10,9,7,10,10,7,10,9,13,8,7,8,12,6,4,4,9,14,6,7,6,7,6,13,10,9,7,9,6,12,14,11,8,14,17,16,17,15,8,6,4,9,12,10,14,6,14,7,12,14,13,9,14,6,7,15,5,6,10,7,0,14,11,17,15,15,7,15,13,13,79,10,11,18,13,11,17,12,9,8,11,9,12,12,12,10,11,12,16,6,9,15,12,10,6,16,14,14,17,17,8,6,9,8,9,14,13,16,8,12,7,9,11,12,12,6,9,17,16,11,13,14,17,8,16,14,9,11,19,5,16
SBV301,40,9,65,87,72,71,18,8,72,8,6,76,9,76,8,8,8,8,11,11,9,8,10,10,8,9,8,8,8,10,8,10,8,10,10,9,7,10,8,9,9,10,9,9,10,10,9,10,8,13,9,8,9,10,9,10,8,9,8,8,9,11,10,5,11,6,9,10,10,8,8,8,5,9,9,13,11,8,11,9,12,9,13,11,10,8,12,9,9,12,10,9,10,10,11,10,10,10,10,10,10,11,12,10,5,11,11,11,8,10,11,8,12,10,11,12,10,8,10,11,11,12,12,9,12,13,13,10,11,10,12,10,10,10,11,14,8,9,8,9,8,13,4,11,9,13,12,12,10,5,10,10,13,12,13,15,12,10,10,11,14,12,10,12,2,13,14,2,1,11,10,12,13,11,11,8,12,13,14,0,13,17,3,3,13,3,13,1,77,6,13,14,15,5,13,8,13,10,13,13,8,16,8,6,15,8,4,8,5,3,8,6,8,4,10,10,5,5,14,10,11,12,5,14,9,4,14,6,11,11,15,14,14,10,15,5,4,15,15,16,5,14,4,2,15,9,7,11,4
SBV302,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,6,9,5,14,6,5,6,9,6,9,5,6,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,6,12,10,7,8,6,11,6,10,10,7,5,9,6,6,11,7,6,9,7,8,7,7,7,9,7,7,8,9,7,8,8,8,8,5,3,8,5,9,7,8,11,7,5,9,8,8,9,5,6,5,10,12,7,8,3,11,7,7,7,8,13,5,6,5,6,5,12,9,8,6,10,9,11,13,10,7,13,16,15,16,14,9,7,7,2,11,9,13,9,13,10,5,13,12,2,13,9,10,14,8,5,9,10,11,13,0,16,14,14,10,14,12,12,78,9,4,17,12,10,16,11,10,7,10,10,11,13,11,9,12,11,15,5,8,14,11,9,5,15,13,13,16,16,11,7,8,9,8,13,12,15,11,11,8,8,12,11,11,7,12,16,15,12,12,13,16,11,15,13,12,10,18,8,15
SBV305,45,10,70,92,77,76,23,11,77,13,11,81,14,81,13,9,9,13,12,14,12,9,13,13,11,12,11,11,11,13,11,13,13,9,13,8,10,7,11,14,8,9,12,8,13,9,12,7,11,18,12,11,12,11,12,7,11,12,11,11,12,8,13,12,8,13,10,13,13,11,11,11,12,12,12,10,10,9,14,12,11,12,16,8,13,11,15,12,12,11,13,12,9,13,14,13,13,13,9,13,13,14,15,13,12,14,14,14,11,13,14,11,15,13,14,11,13,11,9,14,14,15,15,12,15,16,10,13,14,13,5,13,13,13,14,15,11,12,11,12,11,14,13,14,12,16,15,5,17,14,13,17,20,19,20,8,15,13,13,14,17,15,17,15,17,16,17,17,16,14,17,15,16,18,14,11,15,16,17,17,16,0,18,18,16,18,6,16,82,13,16,21,18,14,20,15,16,13,16,16,15,19,15,13,18,15,19,11,12,18,15,13,11,19,17,17,20,20,17,13,14,15,12,5,16,19,17,15,14,14,18,17,17,13,18,20,19,18,18,19,20,17,19,17,18,14,22,14,19
SBV306,41,10,66,88,73,72,19,9,73,9,7,77,10,77,9,9,9,9,12,12,10,9,11,11,9,10,9,9,9,11,9,11,9,11,11,10,8,11,9,10,10,11,10,10,11,11,10,11,9,14,10,9,10,11,10,11,9,10,9,9,10,12,11,6,12,7,10,11,11,9,9,9,6,10,10,14,12,9,12,10,13,10,14,12,11,9,13,10,10,13,11,10,11,11,12,11,11,11,11,11,11,12,13,11,6,12,12,12,9,11,12,9,13,11,12,13,11,9,11,12,12,13,13,10,13,14,14,11,12,11,13,11,11,11,12,15,9,10,9,10,9,14,5,12,10,14,13,13,11,6,11,11,14,13,14,16,13,11,11,12,15,13,11,13,3,14,15,3,2,12,11,13,14,12,12,9,13,14,15,3,14,18,0,4,14,4,14,2,78,7,14,15,16,6,14,9,14,11,14,14,9,17,9,7,16,9,5,9,6,4,9,7,9,5,11,11,6,6,15,11,12,13,6,15,10,5,15,7,12,12,16,15,15,11,16,6,5,16,16,17,6,15,5,3,16,10,8,12,5
SBV307,41,10,66,88,73,72,19,9,73,9,7,77,10,77,9,9,9,9,12,12,10,9,11,11,9,10,9,9,9,11,9,11,9,11,11,10,8,11,9,10,10,11,10,10,11,11,10,11,9,14,10,9,10,11,10,11,9,10,9,9,10,12,11,6,12,7,10,11,11,9,9,9,6,10,10,14,12,9,12,10,13,10,14,12,11,9,13,10,10,13,11,10,11,11,12,11,11,11,11,11,11,12,13,11,6,12,12,12,9,11,12,9,13,11,12,13,11,9,11,12,12,13,13,10,13,14,14,11,12,11,13,11,11,11,12,15,9,10,9,10,9,14,5,12,10,14,13,13,11,6,11,11,14,13,14,16,13,11,11,12,15,13,11,13,3,14,15,3,2,12,11,13,14,12,12,9,13,14,15,3,14,18,4,0,14,4,14,2,78,7,14,15,16,6,14,9,14,11,14,14,9,17,9,7,16,9,5,9,6,4,9,7,9,5,11,11,6,6,15,11,12,13,6,15,10,5,15,7,12,12,16,15,15,11,16,6,5,16,16,17,6,15,5,3,16,10,8,12,5
SBV308,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,4,9,5,14,6,5,6,9,4,9,5,4,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,4,12,10,7,6,4,11,4,6,10,5,5,9,6,6,11,3,6,9,3,4,5,3,5,9,5,5,8,5,7,8,6,6,8,5,7,8,5,9,7,6,11,3,5,9,8,6,9,9,6,9,8,12,7,6,7,11,5,3,3,8,13,5,6,5,6,5,12,9,8,6,8,5,11,13,10,7,13,16,15,16,14,7,5,3,8,11,9,13,3,13,6,11,13,12,8,13,5,0,14,4,5,9,0,7,13,10,16,14,14,0,14,12,12,78,9,10,17,12,10,16,11,8,7,10,8,11,11,11,9,10,11,15,5,8,14,11,9,5,15,13,13,16,16,1,5,8,7,8,13,12,15,7,11,6,8,10,11,11,5,8,16,15,10,12,13,16,7,15,13,8,10,18,4,15
SBV310,41,10,66,88,73,72,19,9,73,9,7,77,10,77,9,9,9,9,12,12,10,9,11,11,9,10,9,9,9,11,9,11,9,11,11,10,8,11,9,10,10,11,10,10,11,11,10,11,9,14,10,9,10,11,10,11,9,10,9,9,10,12,11,6,12,7,10,11,11,9,9,9,6,10,10,14,12,9,12,10,13,10,14,12,11,9,13,10,10,13,11,10,11,11,12,11,11,11,11,11,11,12,13,11,6,12,12,12,9,11,12,9,13,11,12,13,11,9,11,12,12,13,13,10,13,14,14,11,12,11,13,11,11,11,12,15,9,10,9,10,9,14,5,12,10,14,13,13,11,6,11,11,14,13,14,16,13,11,11,12,15,13,11,13,3,14,15,3,2,12,11,13,14,12,12,9,13,14,15,3,14,18,4,4,14,0,14,2,78,7,14,15,16,6,14,9,14,11,14,14,9,17,9,7,16,9,5,9,6,4,9,7,9,5,11,11,6,6,15,11,12,13,6,15,10,5,15,7,12,12,16,15,15,11,16,6,5,16,16,17,6,15,5,3,16,10,8,12,5
SBV311,41,6,66,88,73,72,19,7,73,9,7,77,10,77,9,5,5,9,8,10,8,5,9,9,7,8,7,7,7,9,7,9,9,5,9,4,6,3,7,10,4,5,8,4,9,5,8,3,7,14,8,7,8,7,8,3,7,8,7,7,8,4,9,8,4,9,6,9,9,7,7,7,8,8,8,6,6,5,10,8,7,8,12,4,9,7,11,8,8,7,9,8,5,9,10,9,9,9,5,9,9,10,11,9,8,10,10,10,7,9,10,7,11,9,10,7,9,7,5,10,10,11,11,8,11,12,6,9,10,9,1,9,9,9,10,11,7,8,7,8,7,10,9,10,8,12,11,1,13,10,9,13,16,15,16,4,11,9,9,10,13,11,13,11,13,12,13,13,12,10,13,11,12,14,10,7,11,12,13,13,12,6,14,14,12,14,0,12,78,9,12,17,14,10,16,11,12,9,12,12,11,15,11,9,14,11,15,7,8,14,11,9,7,15,13,13,16,16,13,9,10,11,8,3,12,15,13,11,10,10,14,13,13,9,14,16,15,14,14,15,16,13,15,13,14,10,18,10,15
SBV312,39,8,64,86,71,70,17,7,71,7,5,75,8,75,7,7,7,7,10,10,8,7,9,9,7,8,7,7,7,9,7,9,7,9,9,8,6,9,7,8,8,9,8,8,9,9,8,9,7,12,8,7,8,9,8,9,7,8,7,7,8,10,9,4,10,5,8,9,9,7,7,7,4,8,8,12,10,7,10,8,11,8,12,10,9,7,11,8,8,11,9,8,9,9,10,9,9,9,9,9,9,10,11,9,4,10,10,10,7,9,10,7,11,9,10,11,9,7,9,10,10,11,11,8,11,12,12,9,10,9,11,9,9,9,10,13,7,8,7,8,7,12,3,10,8,12,11,11,9,4,9,9,12,11,12,14,11,9,9,10,13,11,9,11,1,12,13,1,0,10,9,11,12,10,10,7,11,12,13,1,12,16,2,2,12,2,12,0,76,5,12,13,14,4,12,7,12,9,12,12,7,15,7,5,14,7,3,7,4,2,7,5,7,3,9,9,4,4,13,9,10,11,4,13,8,3,13,5,10,10,14,13,13,9,14,4,3,14,14,15,4,13,3,1,14,8,6,10,3
SBV313,61,74,36,76,35,56,67,73,35,69,71,13,74,13,73,73,73,73,76,76,74,73,75,75,73,74,73,73,73,75,73,75,73,75,75,74,72,75,73,74,74,75,74,74,75,75,74,75,73,78,74,73,74,75,74,75,73,74,73,73,74,76,75,72,76,73,74,75,75,73,73,73,72,74,74,78,76,73,76,74,77,74,78,76,75,73,77,74,74,77,75,74,75,75,76,75,75,75,75,75,75,76,77,75,72,76,76,76,73,75,76,73,77,75,76,77,75,73,75,76,76,77,77,74,77,78,78,75,76,75,77,75,75,75,76,79,73,74,73,74,73,78,73,76,74,78,77,77,77,74,75,77,80,79,80,80,77,75,75,76,79,77,77,77,77,78,79,77,76,76,77,77,78,78,76,73,77,78,79,77,78,82,78,78,78,78,78,76,0,73,78,81,80,74,80,75,78,75,78,78,75,81,75,73,80,75,79,73,72,78,75,73,73,79,77,77,80,80,79,75,76,77,72,79,76,79,79,75,76,76,80,79,79,75,80,80,79,80,80,81,80,79,79,77,80,74,82,76,79
SBV314,36,5,61,83,68,67,14,4,68,4,2,72,5,72,4,4,4,4,7,7,5,4,6,6,4,5,4,4,4,6,4,6,4,6,6,5,3,6,4,5,5,6,5,5,6,6,5,6,4,9,5,4,5,6,5,6,4,5,4,4,5,7,6,1,7,2,5,6,6,4,4,4,1,5,5,9,7,4,7,5,8,5,9,7,6,4,8,5,5,8,6,5,6,6,7,6,6,6,6,6,6,7,8,6,1,7,7,7,4,6,7,4,8,6,7,8,6,4,6,7,7,8,8,5,8,9,9,6,7,6,8,6,6,6,7,10,4,5,4,5,4,9,2,7,5,9,8,8,6,3,6,6,9,8,9,11,8,6,6,7,10,8,6,8,6,9,10,6,5,7,6,8,9,7,7,4,8,9,10,6,9,13,7,7,9,7,9,5,73,0,9,10,11,3,9,4,9,6,9,9,4,12,4,2,11,4,8,4,1,7,4,2,4,8,6,6,9,9,10,6,7,8,1,10,5,8,10,4,7,7,11,10,10,6,11,9,8,11,11,12,9,10,8,6,11,5,11,7,8
SBV315,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,6,9,5,14,6,5,6,9,6,9,5,6,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,6,12,10,7,8,6,11,6,10,10,7,5,9,6,6,11,7,6,9,7,8,7,7,7,9,7,7,8,9,7,8,8,8,8,5,3,8,5,9,7,8,11,7,5,9,8,8,9,5,6,5,10,12,7,8,3,11,7,7,7,8,13,5,6,5,6,5,12,9,8,6,10,9,11,13,10,7,13,16,15,16,14,9,7,7,2,11,9,13,9,13,10,1,13,12,2,13,9,10,14,8,5,9,10,11,13,4,16,14,14,10,14,12,12,78,9,0,17,12,10,16,11,10,7,10,10,11,13,11,9,12,11,15,5,8,14,11,9,5,15,13,13,16,16,11,7,8,9,8,13,12,15,11,11,8,8,12,11,11,7,12,16,15,12,12,13,16,11,15,13,12,10,18,8,15
SBV316,44,13,69,91,76,75,22,12,76,12,10,80,13,80,12,12,12,12,15,15,13,12,14,14,12,13,12,12,12,14,12,14,12,14,14,13,11,14,12,13,13,14,13,13,14,14,13,14,12,17,13,12,13,14,13,14,12,13,12,12,13,15,14,9,15,10,13,14,14,12,12,12,9,13,13,17,15,12,15,13,16,13,17,15,14,12,16,13,13,16,14,13,14,14,15,14,14,14,14,14,14,15,16,14,9,15,15,15,12,14,15,12,16,14,15,16,14,12,14,15,15,16,16,13,16,17,17,14,15,14,16,14,14,14,15,18,12,13,12,13,12,17,10,15,13,17,16,16,8,11,14,8,11,10,11,19,16,14,14,15,18,16,8,16,14,17,18,14,13,15,8,16,17,9,15,12,16,17,18,14,17,21,15,15,17,15,17,13,81,10,17,0,19,11,11,10,17,14,17,17,10,20,10,10,19,10,16,12,9,15,10,10,12,16,8,8,17,17,18,14,15,16,9,18,7,16,18,12,15,15,19,18,18,14,19,17,16,19,19,20,17,18,16,14,19,13,19,15,16
SBV317,43,10,68,90,75,74,21,7,75,11,9,79,12,79,11,9,9,11,12,10,8,9,9,9,7,8,7,7,7,9,7,9,11,11,9,10,8,11,7,12,10,11,8,10,9,11,8,11,7,16,8,7,8,11,8,11,7,8,7,7,8,12,9,10,12,11,10,9,9,7,7,7,10,8,8,14,12,9,10,8,13,8,12,12,9,7,11,8,8,13,9,8,11,9,10,9,9,9,11,9,9,10,11,9,10,10,10,10,7,9,10,7,11,9,10,13,9,7,11,10,10,11,11,8,11,12,14,9,10,9,13,9,9,9,10,15,7,8,7,8,7,14,11,10,8,12,11,13,15,12,9,15,18,17,18,16,11,9,9,10,13,11,15,11,15,12,13,15,14,10,15,11,12,16,10,7,11,12,13,15,12,18,16,16,12,16,14,14,80,11,12,19,0,12,18,13,12,9,6,12,13,15,13,11,14,13,17,7,10,16,13,11,7,17,15,15,18,18,13,9,4,11,10,15,14,17,13,13,10,6,14,13,9,9,14,18,17,14,8,3,18,13,17,15,14,12,20,10,17
SBV318,37,6,62,84,69,68,15,5,69,5,3,73,6,73,5,5,5,5,8,8,6,5,7,7,5,6,5,5,5,7,5,7,5,7,7,6,4,7,5,6,6,7,6,6,7,7,6,7,5,10,6,5,6,7,6,7,5,6,5,5,6,8,7,2,8,3,6,7,7,5,5,5,2,6,6,10,8,5,8,6,9,6,10,8,7,5,9,6,6,9,7,6,7,7,8,7,7,7,7,7,7,8,9,7,2,8,8,8,5,7,8,5,9,7,8,9,7,5,7,8,8,9,9,6,9,10,10,7,8,7,9,7,7,7,8,11,5,6,5,6,5,10,1,8,6,10,9,9,7,0,7,7,10,9,10,12,9,7,7,8,11,9,7,9,5,10,11,5,4,8,7,9,10,8,8,5,9,10,11,5,10,14,6,6,10,6,10,4,74,3,10,11,12,0,10,5,10,7,10,10,5,13,5,3,12,5,7,5,2,6,5,3,5,7,7,7,8,8,11,7,8,9,2,11,6,7,11,1,8,8,12,11,11,7,12,8,7,12,12,13,8,11,7,5,12,6,10,8,7
SBV319,43,12,68,90,75,74,21,11,75,11,9,79,12,79,11,11,11,11,14,14,12,11,13,13,11,12,11,11,11,13,11,13,11,13,13,12,10,13,11,12,12,13,12,12,13,13,12,13,11,16,12,11,12,13,12,13,11,12,11,11,12,14,13,8,14,9,12,13,13,11,11,11,8,12,12,16,14,11,14,12,15,12,16,14,13,11,15,12,12,15,13,12,13,13,14,13,13,13,13,13,13,14,15,13,8,14,14,14,11,13,14,11,15,13,14,15,13,11,13,14,14,15,15,12,15,16,16,13,14,13,15,13,13,13,14,17,11,12,11,12,11,16,9,14,12,16,15,15,7,10,13,7,10,9,10,18,15,13,13,14,17,15,7,15,13,16,17,13,12,14,7,15,16,8,14,11,15,16,17,13,16,20,14,14,16,14,16,12,80,9,16,11,18,10,0,9,16,13,16,16,9,19,9,9,18,9,15,11,8,14,9,9,11,15,7,7,16,16,17,13,14,15,8,17,6,15,17,11,14,14,18,17,17,13,18,16,15,18,18,19,16,17,15,13,18,12,18,14,15
SBV320,38,7,63,85,70,69,16,6,70,6,4,74,7,74,6,6,6,6,9,9,7,6,8,8,6,7,6,6,6,8,6,8,6,8,8,7,5,8,6,7,7,8,7,7,8,8,7,8,6,11,7,6,7,8,7,8,6,7,6,6,7,9,8,3,9,4,7,8,8,6,6,6,3,7,7,11,9,6,9,7,10,7,11,9,8,6,10,7,7,10,8,7,8,8,9,8,8,8,8,8,8,9,10,8,3,9,9,9,6,8,9,6,10,8,9,10,8,6,8,9,9,10,10,7,10,11,11,8,9,8,10,8,8,8,9,12,6,7,6,7,6,11,4,9,7,11,10,10,6,5,8,6,9,8,9,13,10,8,8,9,12,10,6,10,8,11,12,8,7,9,6,10,11,7,9,6,10,11,12,8,11,15,9,9,11,9,11,7,75,4,11,10,13,5,9,0,11,8,11,11,0,14,0,4,13,0,10,6,3,9,0,4,6,10,6,6,11,11,12,8,9,10,3,12,5,10,12,6,9,9,13,12,12,8,13,11,10,13,13,14,11,12,10,8,13,7,13,9,10
SBV321,41,8,66,88,73,72,19,5,73,9,7,77,10,77,9,7,7,9,10,8,6,7,7,7,5,6,5,5,5,7,5,7,9,9,7,8,6,9,5,10,8,9,6,8,7,9,4,9,5,14,6,5,6,9,4,9,5,4,5,5,6,10,7,8,10,9,8,7,7,5,5,5,8,6,4,12,10,7,6,4,11,4,8,10,5,5,9,6,6,11,5,6,9,5,6,5,5,5,9,5,5,8,7,7,8,6,6,8,5,7,8,5,9,7,6,11,5,5,9,8,6,9,9,6,9,8,12,7,6,7,11,5,5,5,8,13,5,6,5,6,5,12,9,8,6,8,7,11,13,10,7,13,16,15,16,14,7,5,5,8,11,9,13,7,13,8,11,13,12,8,13,7,8,14,6,5,9,8,9,13,10,16,14,14,8,14,12,12,78,9,10,17,12,10,16,11,0,7,10,8,11,11,11,9,10,11,15,5,8,14,11,9,5,15,13,13,16,16,9,5,8,3,8,13,12,15,9,11,6,8,10,11,11,5,10,16,15,10,12,13,16,9,15,13,10,10,18,6,15
