snp.dists.0.8.2,ST1,variable,ST2,value
SBV341_plate04,377,SBV307_plate04,377,8
SBV342_plate04,2640,SBV307_plate04,377,345
SBV343_plate04,377,SBV307_plate04,377,10
SBV344_plate04,377,SBV307_plate04,377,19
SBV345_plate04,377,SBV307_plate04,377,17
SBV347_plate04,377,SBV307_plate04,377,16
SBV348_plate04,377,SBV307_plate04,377,19
SBV349_plate04,377,SBV307_plate04,377,10
SBV350_plate04,377,SBV307_plate04,377,19
SBV351_plate04,377,SBV307_plate04,377,15
SBV352_plate04,377,SBV307_plate04,377,10
SBV353_plate04,377,SBV307_plate04,377,24
SBV354_plate04,377,SBV307_plate04,377,12
SBV355_plate04,377,SBV307_plate04,377,16
SBV356_plate04,377,SBV307_plate04,377,15
SBV357_plate04,377,SBV307_plate04,377,21
SBV358_plate04,377,SBV307_plate04,377,19
SBV359_plate04,377,SBV307_plate04,377,19
SBV361_plate04,377,SBV307_plate04,377,15
SBV362_plate04,377,SBV307_plate04,377,25
SBV363_plate04,377,SBV307_plate04,377,9
SBV364_plate04,377,SBV307_plate04,377,9
SBV365_plate04,377,SBV307_plate04,377,21
SBV366_plate04,377,SBV307_plate04,377,20
SBV367_plate04,377,SBV307_plate04,377,22
SBV368_plate04,377,SBV307_plate04,377,8
SBV369_plate04,377,SBV307_plate04,377,24
SBV370_plate05,377,SBV307_plate04,377,7
SBV371_plate05,377,SBV307_plate04,377,5
SBV372_plate05,377,SBV307_plate04,377,21
SBV373_plate05,377,SBV307_plate04,377,14
SBV374_plate05,377,SBV307_plate04,377,12
SBV375_plate05,377,SBV307_plate04,377,16
SBV376_plate05,377,SBV307_plate04,377,8
Reference,377,SBV308_plate04,377,57
SBV001_plate05,1499,SBV308_plate04,377,1031
SBV002_plate01,1499,SBV308_plate04,377,1296
SBV003_plate01,1499,SBV308_plate04,377,1150
SBV004_plate01,1499,SBV308_plate04,377,1098
SBV005_plate01,377,SBV308_plate04,377,57
SBV006_plate01,1499,SBV308_plate04,377,1082
SBV007_plate01,377,SBV308_plate04,377,15
SBV008_plate01,1499,SBV308_plate04,377,1144
SBV009_plate01,1499,SBV308_plate04,377,1180
SBV010_plate01,377,SBV308_plate04,377,89
SBV011_plate01,377,SBV308_plate04,377,119
SBV012_plate01,1499,SBV308_plate04,377,1020
SBV013_plate01,1499,SBV308_plate04,377,1014
SBV014_plate01,1499,SBV308_plate04,377,1186
SBV015_plate01,1499,SBV308_plate04,377,1164
SBV016_plate01,8346,SBV308_plate04,377,160
SBV017_plate01,1058,SBV308_plate04,377,1108
SBV018_plate01,1499,SBV308_plate04,377,1279
SBV019_plate01,377,SBV308_plate04,377,96
SBV020_plate01,1499,SBV308_plate04,377,1029
SBV021_plate01,377,SBV308_plate04,377,101
SBV022_plate01,377,SBV308_plate04,377,28
SBV023_plate01,377,SBV308_plate04,377,8
SBV024_plate01,377,SBV308_plate04,377,96
SBV025_plate01,377,SBV308_plate04,377,14
SBV026_plate01,2640,SBV308_plate04,377,339
SBV027_plate01,377,SBV308_plate04,377,9
SBV028_plate01,1499,SBV308_plate04,377,1017
SBV029_plate01,377,SBV308_plate04,377,96
SBV030_plate01,377,SBV308_plate04,377,12
SBV031_plate01,1499,SBV308_plate04,377,1022
SBV032_plate01,377,SBV308_plate04,377,99
SBV033_plate01,377,SBV308_plate04,377,14
SBV035_plate01,377,SBV308_plate04,377,12
SBV036_plate01,377,SBV308_plate04,377,12
SBV037_plate01,377,SBV308_plate04,377,13
SBV038_plate01,377,SBV308_plate04,377,15
SBV039_plate01,377,SBV308_plate04,377,10
SBV040_plate03,377,SBV308_plate04,377,15
SBV041_plate01,377,SBV308_plate04,377,7
SBV042_plate01,377,SBV308_plate04,377,11
SBV043_plate01,377,SBV308_plate04,377,10
SBV044_plate01,377,SBV308_plate04,377,9
SBV045_plate01,377,SBV308_plate04,377,6
SBV046_plate01,377,SBV308_plate04,377,8
SBV047_plate01,377,SBV308_plate04,377,7
SBV048_plate01,377,SBV308_plate04,377,6
SBV049_plate01,377,SBV308_plate04,377,6
SBV050_plate01,377,SBV308_plate04,377,8
SBV051_plate01,377,SBV308_plate04,377,6
SBV052_plate01,377,SBV308_plate04,377,10
SBV053_plate01,377,SBV308_plate04,377,12
SBV054_plate01,377,SBV308_plate04,377,13
SBV055_plate01,377,SBV308_plate04,377,9
SBV056_plate01,-,SBV308_plate04,377,12
SBV057_plate01,377,SBV308_plate04,377,8
SBV058_plate01,377,SBV308_plate04,377,15
SBV059_plate01,377,SBV308_plate04,377,7
SBV060_plate01,377,SBV308_plate04,377,18
SBV061_plate01,377,SBV308_plate04,377,12
SBV062_plate01,377,SBV308_plate04,377,14
SBV063_plate01,377,SBV308_plate04,377,8
SBV064_plate01,377,SBV308_plate04,377,12
SBV065_plate03,377,SBV308_plate04,377,14
SBV067_plate01,377,SBV308_plate04,377,8
SBV068_plate01,377,SBV308_plate04,377,14
SBV069_plate01,377,SBV308_plate04,377,5
SBV070_plate01,377,SBV308_plate04,377,13
SBV071_plate01,377,SBV308_plate04,377,8
SBV072_plate02,377,SBV308_plate04,377,20
SBV073_plate03,377,SBV308_plate04,377,15
SBV074_plate03,377,SBV308_plate04,377,12
SBV075_plate02,377,SBV308_plate04,377,10
SBV076_plate02,377,SBV308_plate04,377,8
SBV077_plate02,377,SBV308_plate04,377,7
SBV078_plate02,377,SBV308_plate04,377,15
SBV079_plate02,377,SBV308_plate04,377,6
SBV080_plate02,377,SBV308_plate04,377,13
SBV081_plate02,377,SBV308_plate04,377,7
SBV082_plate02,377,SBV308_plate04,377,5
SBV083_plate02,377,SBV308_plate04,377,7
SBV084_plate02,377,SBV308_plate04,377,6
SBV085_plate03,377,SBV308_plate04,377,9
SBV086_plate02,8346,SBV308_plate04,377,158
SBV087_plate02,377,SBV308_plate04,377,9
SBV088_plate02,377,SBV308_plate04,377,18
SBV089_plate02,377,SBV308_plate04,377,8
SBV090_plate02,377,SBV308_plate04,377,13
SBV091_plate02,377,SBV308_plate04,377,14
SBV092_plate02,377,SBV308_plate04,377,13
SBV093_plate02,377,SBV308_plate04,377,13
SBV094_plate02,377,SBV308_plate04,377,8
SBV095_plate02,377,SBV308_plate04,377,9
SBV096_plate02,377,SBV308_plate04,377,6
SBV097_plate02,377,SBV308_plate04,377,6
SBV098_plate02,377,SBV308_plate04,377,8
SBV099_plate02,377,SBV308_plate04,377,11
SBV100_plate02,377,SBV308_plate04,377,10
SBV101_plate02,377,SBV308_plate04,377,5
SBV102_plate02,377,SBV308_plate04,377,18
SBV103_plate02,377,SBV308_plate04,377,14
SBV104_plate02,377,SBV308_plate04,377,14
SBV105_plate02,377,SBV308_plate04,377,8
SBV106_plate02,377,SBV308_plate04,377,5
SBV107_plate02,377,SBV308_plate04,377,15
SBV108_plate02,377,SBV308_plate04,377,5
SBV109_plate02,377,SBV308_plate04,377,9
SBV110_plate02,377,SBV308_plate04,377,16
SBV111_plate02,377,SBV308_plate04,377,6
SBV112_plate02,377,SBV308_plate04,377,6
SBV113_plate02,377,SBV308_plate04,377,11
SBV114_plate02,377,SBV308_plate04,377,8
SBV115_plate02,377,SBV308_plate04,377,9
SBV116_plate02,377,SBV308_plate04,377,15
SBV117_plate02,377,SBV308_plate04,377,4
SBV118_plate02,377,SBV308_plate04,377,7
SBV119_plate02,377,SBV308_plate04,377,15
SBV120_plate02,1499,SBV308_plate04,377,1030
SBV121_plate02,377,SBV308_plate04,377,4
SBV122_plate02,377,SBV308_plate04,377,7
SBV123_plate02,377,SBV308_plate04,377,7
SBV124_plate02,377,SBV308_plate04,377,4
SBV125_plate02,377,SBV308_plate04,377,6
SBV126_plate03,377,SBV308_plate04,377,8
SBV127_plate02,377,SBV308_plate04,377,13
SBV128_plate02,377,SBV308_plate04,377,6
SBV130_plate02,377,SBV308_plate04,377,8
SBV131_plate03,377,SBV308_plate04,377,8
SBV132_plate02,377,SBV308_plate04,377,9
SBV133_plate02,377,SBV308_plate04,377,9
SBV134_plate02,377,SBV308_plate04,377,9
SBV135_plate02,377,SBV308_plate04,377,10
SBV136_plate02,377,SBV308_plate04,377,7
SBV137_plate03,377,SBV308_plate04,377,8
SBV138_plate02,377,SBV308_plate04,377,8
SBV139_plate02,377,SBV308_plate04,377,10
SBV140_plate02,377,SBV308_plate04,377,6
SBV141_plate02,377,SBV308_plate04,377,8
SBV142_plate02,377,SBV308_plate04,377,8
SBV143_plate02,377,SBV308_plate04,377,6
SBV144_plate02,377,SBV308_plate04,377,13
SBV145_plate02,377,SBV308_plate04,377,9
SBV146_plate02,377,SBV308_plate04,377,9
SBV147_plate02,377,SBV308_plate04,377,15
SBV148_plate02,377,SBV308_plate04,377,4
SBV149_plate03,377,SBV308_plate04,377,15
SBV150_plate02,377,SBV308_plate04,377,8
SBV151_plate02,377,SBV308_plate04,377,13
SBV152_plate02,377,SBV308_plate04,377,11
SBV153_plate02,377,SBV308_plate04,377,9
SBV154_plate03,377,SBV308_plate04,377,16
SBV155_plate03,377,SBV308_plate04,377,12
SBV156_plate02,377,SBV308_plate04,377,13
SBV157_plate02,377,SBV308_plate04,377,10
SBV158_plate02,377,SBV308_plate04,377,9
SBV159_plate02,377,SBV308_plate04,377,12
SBV160_plate02,377,SBV308_plate04,377,9
SBV161_plate02,377,SBV308_plate04,377,17
SBV162_plate02,377,SBV308_plate04,377,9
SBV163_plate02,377,SBV308_plate04,377,8
SBV164_plate02,377,SBV308_plate04,377,9
SBV165_plate02,377,SBV308_plate04,377,18
SBV166_plate02,377,SBV308_plate04,377,6
SBV167_plate02,377,SBV308_plate04,377,5
SBV168_plate02,377,SBV308_plate04,377,5
SBV169_plate02,377,SBV308_plate04,377,9
SBV170_plate02,377,SBV308_plate04,377,20
SBV171_plate02,377,SBV308_plate04,377,6
SBV172_plate02,377,SBV308_plate04,377,10
SBV173_plate02,377,SBV308_plate04,377,6
SBV174_plate02,377,SBV308_plate04,377,9
SBV175_plate02,377,SBV308_plate04,377,6
SBV176_plate02,377,SBV308_plate04,377,20
SBV177_plate03,377,SBV308_plate04,377,10
SBV178_plate03,377,SBV308_plate04,377,18
SBV179_plate03,377,SBV308_plate04,377,6
SBV180_plate03,377,SBV308_plate04,377,8
SBV181_plate03,377,SBV308_plate04,377,12
SBV183_plate03,377,SBV308_plate04,377,14
SBV184_plate03,377,SBV308_plate04,377,10
SBV185_plate03,377,SBV308_plate04,377,9
SBV186_plate03,377,SBV308_plate04,377,12
SBV187_plate03,377,SBV308_plate04,377,8
SBV188_plate03,377,SBV308_plate04,377,11
SBV189_plate03,377,SBV308_plate04,377,7
SBV190_plate03,377,SBV308_plate04,377,10
SBV191_plate03,377,SBV308_plate04,377,14
SBV192_plate03,377,SBV308_plate04,377,10
SBV193_plate03,377,SBV308_plate04,377,5
SBV194_plate03,377,SBV308_plate04,377,9
SBV195_plate03,377,SBV308_plate04,377,7
SBV196_plate03,377,SBV308_plate04,377,21
SBV197_plate03,377,SBV308_plate04,377,4
SBV198_plate03,377,SBV308_plate04,377,6
SBV199_plate03,377,SBV308_plate04,377,5
SBV200_plate03,377,SBV308_plate04,377,16
SBV201_plate03,377,SBV308_plate04,377,9
SBV202_plate03,377,SBV308_plate04,377,5
SBV203_plate03,377,SBV308_plate04,377,8
SBV204_plate03,377,SBV308_plate04,377,12
SBV205_plate03,377,SBV308_plate04,377,12
SBV206_plate03,377,SBV308_plate04,377,8
SBV207_plate03,377,SBV308_plate04,377,7
SBV208_plate03,377,SBV308_plate04,377,15
SBV209_plate03,377,SBV308_plate04,377,9
SBV210_plate03,377,SBV308_plate04,377,14
SBV211_plate03,377,SBV308_plate04,377,11
SBV212_plate03,377,SBV308_plate04,377,18
SBV213_plate03,377,SBV308_plate04,377,6
SBV214_plate03,377,SBV308_plate04,377,8
SBV215_plate03,1499,SBV308_plate04,377,1148
SBV216_plate03,377,SBV308_plate04,377,18
SBV217_plate03,377,SBV308_plate04,377,4
SBV218_plate05,377,SBV308_plate04,377,11
SBV219_plate03,377,SBV308_plate04,377,8
SBV220_plate03,377,SBV308_plate04,377,7
SBV221_plate03,377,SBV308_plate04,377,13
SBV222_plate03,377,SBV308_plate04,377,11
SBV223_plate03,8346,SBV308_plate04,377,162
SBV224_plate03,377,SBV308_plate04,377,12
SBV225_plate03,377,SBV308_plate04,377,8
SBV226_plate03,377,SBV308_plate04,377,9
SBV227_plate03,377,SBV308_plate04,377,13
SBV228_plate03,377,SBV308_plate04,377,16
SBV229_plate03,377,SBV308_plate04,377,6
SBV230_plate03,377,SBV308_plate04,377,12
SBV231_plate03,377,SBV308_plate04,377,11
SBV232_plate03,377,SBV308_plate04,377,7
SBV233_plate03,377,SBV308_plate04,377,12
SBV234_plate05,377,SBV308_plate04,377,17
SBV235_plate05,377,SBV308_plate04,377,11
SBV236_plate03,377,SBV308_plate04,377,9
SBV237_plate03,377,SBV308_plate04,377,11
SBV238_plate03,377,SBV308_plate04,377,9
SBV239_plate03,377,SBV308_plate04,377,7
SBV240_plate05,377,SBV308_plate04,377,11
SBV241_plate03,377,SBV308_plate04,377,14
SBV242_plate03,377,SBV308_plate04,377,13
SBV243_plate03,377,SBV308_plate04,377,9
SBV244_plate03,377,SBV308_plate04,377,15
SBV245_plate03,377,SBV308_plate04,377,16
SBV246_plate03,377,SBV308_plate04,377,11
SBV247_plate03,377,SBV308_plate04,377,17
SBV248_plate05,1058,SBV308_plate04,377,1098
SBV249_plate03,377,SBV308_plate04,377,15
SBV251_plate03,377,SBV308_plate04,377,4
SBV252_plate03,377,SBV308_plate04,377,19
SBV253_plate03,377,SBV308_plate04,377,5
SBV254_plate03,377,SBV308_plate04,377,107
SBV255_plate03,377,SBV308_plate04,377,8
SBV256_plate03,377,SBV308_plate04,377,15
SBV257_plate05,377,SBV308_plate04,377,7
SBV258_plate03,377,SBV308_plate04,377,11
SBV259_plate03,377,SBV308_plate04,377,11
SBV260_plate03,377,SBV308_plate04,377,11
SBV261_plate03,377,SBV308_plate04,377,4
SBV262_plate03,377,SBV308_plate04,377,15
SBV263_plate03,377,SBV308_plate04,377,19
SBV265_plate03,377,SBV308_plate04,377,9
SBV266_plate03,377,SBV308_plate04,377,9
SBV267_plate03,377,SBV308_plate04,377,7
SBV268_plate03,377,SBV308_plate04,377,10
SBV269_plate05,377,SBV308_plate04,377,18
SBV270_plate04,377,SBV308_plate04,377,18
SBV271_plate04,377,SBV308_plate04,377,15
SBV272_plate04,377,SBV308_plate04,377,10
SBV273_plate04,377,SBV308_plate04,377,15
SBV274_plate04,377,SBV308_plate04,377,18
SBV275_plate04,377,SBV308_plate04,377,20
SBV276_plate04,377,SBV308_plate04,377,18
SBV277_plate04,377,SBV308_plate04,377,19
SBV278_plate04,377,SBV308_plate04,377,8
SBV279_plate04,377,SBV308_plate04,377,8
SBV280_plate05,377,SBV308_plate04,377,9
SBV281_plate04,377,SBV308_plate04,377,10
SBV282_plate04,377,SBV308_plate04,377,12
SBV283_plate04,377,SBV308_plate04,377,13
SBV284_plate04,377,SBV308_plate04,377,16
SBV285_plate04,377,SBV308_plate04,377,3
SBV286_plate04,377,SBV308_plate04,377,15
SBV287_plate04,377,SBV308_plate04,377,8
SBV288_plate04,377,SBV308_plate04,377,12
SBV289_plate04,377,SBV308_plate04,377,18
SBV290_plate04,377,SBV308_plate04,377,14
SBV291_plate04,377,SBV308_plate04,377,10
SBV292_plate04,377,SBV308_plate04,377,15
SBV293_plate04,377,SBV308_plate04,377,9
SBV294_plate04,377,SBV308_plate04,377,0
SBV295_plate04,377,SBV308_plate04,377,18
SBV296_plate04,377,SBV308_plate04,377,8
SBV297_plate04,377,SBV308_plate04,377,6
SBV298_plate04,377,SBV308_plate04,377,12
SBV299_plate04,377,SBV308_plate04,377,2
SBV300_plate04,377,SBV308_plate04,377,10
SBV301_plate04,377,SBV308_plate04,377,17
SBV302_plate04,377,SBV308_plate04,377,12
SBV304_plate04,2640,SBV308_plate04,377,346
SBV305_plate04,377,SBV308_plate04,377,20
SBV306_plate04,377,SBV308_plate04,377,16
SBV307_plate04,377,SBV308_plate04,377,18
SBV308_plate04,377,SBV308_plate04,377,0
SBV310_plate04,377,SBV308_plate04,377,18
SBV311_plate04,377,SBV308_plate04,377,18
SBV312_plate04,377,SBV308_plate04,377,15
SBV313_plate04,377,SBV308_plate04,377,98
SBV314_plate04,377,SBV308_plate04,377,11
SBV315_plate04,377,SBV308_plate04,377,14
SBV316_plate04,377,SBV308_plate04,377,21
SBV317_plate04,377,SBV308_plate04,377,13
SBV318_plate04,377,SBV308_plate04,377,14
SBV319_plate04,377,SBV308_plate04,377,21
SBV320_plate04,377,SBV308_plate04,377,13
SBV321_plate04,377,SBV308_plate04,377,9
SBV322_plate04,377,SBV308_plate04,377,10
SBV323_plate04,377,SBV308_plate04,377,12
SBV324_plate04,377,SBV308_plate04,377,9
SBV325_plate04,377,SBV308_plate04,377,13
SBV326_plate04,377,SBV308_plate04,377,15
SBV327_plate04,377,SBV308_plate04,377,14
SBV328_plate04,377,SBV308_plate04,377,12
SBV329_plate04,377,SBV308_plate04,377,12
SBV330_plate04,377,SBV308_plate04,377,13
SBV331_plate04,377,SBV308_plate04,377,17
SBV332_plate04,377,SBV308_plate04,377,7
SBV333_plate04,377,SBV308_plate04,377,11
SBV334_plate04,377,SBV308_plate04,377,17
SBV335_plate04,377,SBV308_plate04,377,13
SBV336_plate04,377,SBV308_plate04,377,13
SBV337_plate04,377,SBV308_plate04,377,7
SBV338_plate04,377,SBV308_plate04,377,17
SBV339_plate04,377,SBV308_plate04,377,18
SBV340_plate04,377,SBV308_plate04,377,18
SBV341_plate04,377,SBV308_plate04,377,18
SBV342_plate04,2640,SBV308_plate04,377,346
SBV343_plate04,377,SBV308_plate04,377,20
SBV344_plate04,377,SBV308_plate04,377,1
SBV345_plate04,377,SBV308_plate04,377,9
SBV347_plate04,377,SBV308_plate04,377,10
SBV348_plate04,377,SBV308_plate04,377,11
SBV349_plate04,377,SBV308_plate04,377,12
SBV350_plate04,377,SBV308_plate04,377,17
SBV351_plate04,377,SBV308_plate04,377,17
SBV352_plate04,377,SBV308_plate04,377,20
SBV353_plate04,377,SBV308_plate04,377,14
SBV354_plate04,377,SBV308_plate04,377,16
SBV355_plate04,377,SBV308_plate04,377,8
SBV356_plate04,377,SBV308_plate04,377,9
SBV357_plate04,377,SBV308_plate04,377,13
SBV358_plate04,377,SBV308_plate04,377,13
SBV359_plate04,377,SBV308_plate04,377,13
SBV361_plate04,377,SBV308_plate04,377,7
SBV362_plate04,377,SBV308_plate04,377,15
SBV363_plate04,377,SBV308_plate04,377,19
SBV364_plate04,377,SBV308_plate04,377,19
SBV365_plate04,377,SBV308_plate04,377,13
SBV366_plate04,377,SBV308_plate04,377,14
SBV367_plate04,377,SBV308_plate04,377,16
SBV368_plate04,377,SBV308_plate04,377,18
SBV369_plate04,377,SBV308_plate04,377,14
SBV370_plate05,377,SBV308_plate04,377,17
SBV371_plate05,377,SBV308_plate04,377,15
SBV372_plate05,377,SBV308_plate04,377,11
SBV373_plate05,377,SBV308_plate04,377,14
SBV374_plate05,377,SBV308_plate04,377,22
SBV375_plate05,377,SBV308_plate04,377,6
SBV376_plate05,377,SBV308_plate04,377,18
Reference,377,SBV310_plate04,377,57
SBV001_plate05,1499,SBV310_plate04,377,1031
SBV002_plate01,1499,SBV310_plate04,377,1295
SBV003_plate01,1499,SBV310_plate04,377,1150
SBV004_plate01,1499,SBV310_plate04,377,1098
SBV005_plate01,377,SBV310_plate04,377,57
SBV006_plate01,1499,SBV310_plate04,377,1082
SBV007_plate01,377,SBV310_plate04,377,17
SBV008_plate01,1499,SBV310_plate04,377,1145
SBV009_plate01,1499,SBV310_plate04,377,1180
SBV010_plate01,377,SBV310_plate04,377,89
SBV011_plate01,377,SBV310_plate04,377,119
SBV012_plate01,1499,SBV310_plate04,377,1020
SBV013_plate01,1499,SBV310_plate04,377,1014
SBV014_plate01,1499,SBV310_plate04,377,1186
SBV015_plate01,1499,SBV310_plate04,377,1164
SBV016_plate01,8346,SBV310_plate04,377,160
SBV017_plate01,1058,SBV310_plate04,377,1109
SBV018_plate01,1499,SBV310_plate04,377,1278
SBV019_plate01,377,SBV310_plate04,377,96
SBV020_plate01,1499,SBV310_plate04,377,1029
SBV021_plate01,377,SBV310_plate04,377,101
SBV022_plate01,377,SBV310_plate04,377,28
SBV023_plate01,377,SBV310_plate04,377,14
SBV024_plate01,377,SBV310_plate04,377,96
SBV025_plate01,377,SBV310_plate04,377,14
SBV026_plate01,2640,SBV310_plate04,377,338
SBV027_plate01,377,SBV310_plate04,377,9
SBV028_plate01,1499,SBV310_plate04,377,1017
SBV029_plate01,377,SBV310_plate04,377,96
SBV030_plate01,377,SBV310_plate04,377,12
SBV031_plate01,1499,SBV310_plate04,377,1022
SBV032_plate01,377,SBV310_plate04,377,99
SBV033_plate01,377,SBV310_plate04,377,14
SBV035_plate01,377,SBV310_plate04,377,12
SBV036_plate01,377,SBV310_plate04,377,14
SBV037_plate01,377,SBV310_plate04,377,12
SBV038_plate01,377,SBV310_plate04,377,17
SBV039_plate01,377,SBV310_plate04,377,16
SBV040_plate03,377,SBV310_plate04,377,17
SBV041_plate01,377,SBV310_plate04,377,13
SBV042_plate01,377,SBV310_plate04,377,13
SBV043_plate01,377,SBV310_plate04,377,16
SBV044_plate01,377,SBV310_plate04,377,15
SBV045_plate01,377,SBV310_plate04,377,12
SBV046_plate01,377,SBV310_plate04,377,14
SBV047_plate01,377,SBV310_plate04,377,13
SBV048_plate01,377,SBV310_plate04,377,12
SBV049_plate01,377,SBV310_plate04,377,12
SBV050_plate01,377,SBV310_plate04,377,14
SBV051_plate01,377,SBV310_plate04,377,12
SBV052_plate01,377,SBV310_plate04,377,16
SBV053_plate01,377,SBV310_plate04,377,12
SBV054_plate01,377,SBV310_plate04,377,15
SBV055_plate01,377,SBV310_plate04,377,15
SBV056_plate01,-,SBV310_plate04,377,14
SBV057_plate01,377,SBV310_plate04,377,10
SBV058_plate01,377,SBV310_plate04,377,17
SBV059_plate01,377,SBV310_plate04,377,13
SBV060_plate01,377,SBV310_plate04,377,18
SBV061_plate01,377,SBV310_plate04,377,14
SBV062_plate01,377,SBV310_plate04,377,16
SBV063_plate01,377,SBV310_plate04,377,14
SBV064_plate01,377,SBV310_plate04,377,14
SBV065_plate03,377,SBV310_plate04,377,16
SBV067_plate01,377,SBV310_plate04,377,14
SBV068_plate01,377,SBV310_plate04,377,16
SBV069_plate01,377,SBV310_plate04,377,13
SBV070_plate01,377,SBV310_plate04,377,15
SBV071_plate01,377,SBV310_plate04,377,12
SBV072_plate02,377,SBV310_plate04,377,20
SBV073_plate03,377,SBV310_plate04,377,17
SBV074_plate03,377,SBV310_plate04,377,14
SBV075_plate02,377,SBV310_plate04,377,16
SBV076_plate02,377,SBV310_plate04,377,12
SBV077_plate02,377,SBV310_plate04,377,13
SBV078_plate02,377,SBV310_plate04,377,17
SBV079_plate02,377,SBV310_plate04,377,14
SBV080_plate02,377,SBV310_plate04,377,15
SBV081_plate02,377,SBV310_plate04,377,13
SBV082_plate02,377,SBV310_plate04,377,13
SBV083_plate02,377,SBV310_plate04,377,13
SBV084_plate02,377,SBV310_plate04,377,12
SBV085_plate03,377,SBV310_plate04,377,15
SBV086_plate02,8346,SBV310_plate04,377,158
SBV087_plate02,377,SBV310_plate04,377,15
SBV088_plate02,377,SBV310_plate04,377,20
SBV089_plate02,377,SBV310_plate04,377,14
SBV090_plate02,377,SBV310_plate04,377,11
SBV091_plate02,377,SBV310_plate04,377,16
SBV092_plate02,377,SBV310_plate04,377,11
SBV093_plate02,377,SBV310_plate04,377,15
SBV094_plate02,377,SBV310_plate04,377,14
SBV095_plate02,377,SBV310_plate04,377,15
SBV096_plate02,377,SBV310_plate04,377,12
SBV097_plate02,377,SBV310_plate04,377,12
SBV098_plate02,377,SBV310_plate04,377,14
SBV099_plate02,377,SBV310_plate04,377,9
SBV100_plate02,377,SBV310_plate04,377,16
SBV101_plate02,377,SBV310_plate04,377,13
SBV102_plate02,377,SBV310_plate04,377,20
SBV103_plate02,377,SBV310_plate04,377,16
SBV104_plate02,377,SBV310_plate04,377,16
SBV105_plate02,377,SBV310_plate04,377,16
SBV106_plate02,377,SBV310_plate04,377,13
SBV107_plate02,377,SBV310_plate04,377,17
SBV108_plate02,377,SBV310_plate04,377,13
SBV109_plate02,377,SBV310_plate04,377,19
SBV110_plate02,377,SBV310_plate04,377,18
SBV111_plate02,377,SBV310_plate04,377,14
SBV112_plate02,377,SBV310_plate04,377,12
SBV113_plate02,377,SBV310_plate04,377,17
SBV114_plate02,377,SBV310_plate04,377,14
SBV115_plate02,377,SBV310_plate04,377,15
SBV116_plate02,377,SBV310_plate04,377,17
SBV117_plate02,377,SBV310_plate04,377,14
SBV118_plate02,377,SBV310_plate04,377,13
SBV119_plate02,377,SBV310_plate04,377,17
